feature,importance
Consumption,0.5275184897725923
TradeBalance,0.19621097247272784
GDP_lag1,0.03692275013702282
Investment,0.027948883003547476
WorkingAgePop,0.007742667947669146
inflation,-0.0007409833032506752
DependencyRatio,-0.0013622325660266443
unemployment,-0.004408280556599231
