feature,importance
Consumption,0.7415453600724555
Investment,0.04399913636445184
unemployment,0.03656156320271102
TradeBalance,0.022072507771000772
WorkingAgePop,0.019346229906414582
GDP_lag1,0.008388760758348856
inflation,0.0028937319195875945
DependencyRatio,-0.0005075519394514005
