feature,importance
WorkingAgePop,0.16400088070988592
GDP_lag1,0.06953338439118655
Investment,0.02142941144700754
DependencyRatio,0.0010995382088516692
TradeBalance,-0.016443952028616815
Consumption,-0.03803187132841583
unemployment,-0.09087649589368149
inflation,-0.42657265243500914
