feature,importance
Consumption,0.5144631994359459
Investment,0.07709320725517296
WorkingAgePop,0.029393544774624435
inflation,0.026513118496307875
unemployment,1.625866581133062e-05
DependencyRatio,-0.010088035171999198
GDP_lag1,-0.013247312510648169
TradeBalance,-0.04728632747253673
