feature,importance
Consumption,0.39588242096557
TradeBalance,0.253028480735436
Investment,0.23009774501944635
GDP_lag1,0.004325134726215807
WorkingAgePop,0.001585235965770182
DependencyRatio,0.0005639715277291791
unemployment,-0.00048134195095322907
inflation,-0.0013162378269857666
