feature,importance
GDP_lag1,0.8373344827621946
Consumption,0.10709200131667977
TradeBalance,0.0068832869307013265
Investment,0.003853596900962175
unemployment,0.002527777867259462
DependencyRatio,0.00037131123862560456
WorkingAgePop,0.0
inflation,-0.005748723205405937
