feature,importance
Consumption,2.177216590513779
TradeBalance,1.6409264906064212
inflation,1.0540162748221817
Investment,0.43281068835640557
WorkingAgePop,0.26424992748049486
GDP_lag1,0.017129434915174845
DependencyRatio,0.004156494722011494
unemployment,-0.0028241539502956714
