feature,importance
GDP_lag1,0.1977723213841273
TradeBalance,0.1644232541993857
Investment,0.0045969124825189665
DependencyRatio,0.0010318317267580036
inflation,-0.0003465718442376531
unemployment,-0.010178603731949964
Consumption,-0.09571327896530643
WorkingAgePop,-0.2646912079548865
