feature,importance
Investment,2.8769012137362266
TradeBalance,2.19825291150035
Consumption,2.1134103129714212
GDP_lag1,0.27305690412218536
unemployment,-0.004645829209470875
inflation,-0.017094339506362653
DependencyRatio,-0.040004754242727716
WorkingAgePop,-0.04257445409370879
