feature,importance
TradeBalance,8.256033098091521
Investment,3.922348496113206
Consumption,0.25912055377459103
WorkingAgePop,0.08430783605409736
GDP_lag1,0.0546301362961519
inflation,0.04553887076050235
unemployment,0.010262762974588956
DependencyRatio,0.0005292040770005002
