feature,importance
Investment,0.7707869996672747
Consumption,0.3189905627905589
GDP_lag1,0.04028801184675388
TradeBalance,0.009777396864691068
inflation,0.0012336303141485595
WorkingAgePop,-0.000361321421557792
unemployment,-0.001479114742183929
DependencyRatio,-0.001994831759158788
