feature,importance
Consumption,1.5120922453213552
GDP_lag1,0.11081371313555595
WorkingAgePop,0.08921536223472099
TradeBalance,0.047366183747107306
inflation,0.0207716657654326
DependencyRatio,-0.0007957452428208444
Investment,-0.003451490708111615
unemployment,-0.018921103410724883
