feature,importance
Consumption,0.8746471813777241
Investment,0.18170055456990775
inflation,0.007661728808375667
unemployment,0.007103806396083356
GDP_lag1,0.007055750602706324
TradeBalance,0.006682599109208853
DependencyRatio,0.0006178576523546031
WorkingAgePop,0.0001359464501371588
