feature,importance
Consumption,0.4447717757119765
TradeBalance,0.13139648975983947
Investment,0.11372184471163291
GDP_lag1,0.10127655980087873
DependencyRatio,0.02987133357513817
WorkingAgePop,0.007316822404936485
unemployment,0.005089791048638959
inflation,-0.01649456517920068
