feature,importance
Consumption,1.770784454272021
TradeBalance,0.5951786795682625
GDP_lag1,0.13770835455549915
Investment,0.05761052593712118
WorkingAgePop,-0.008000199851485534
unemployment,-0.008725760200826238
inflation,-0.014172815284574791
DependencyRatio,-0.03376048183426165
