feature,importance
Consumption,2.595322070016351
DependencyRatio,0.15561472619892336
inflation,0.15407515875680405
TradeBalance,0.11879505841148896
unemployment,-0.0005128564260350466
WorkingAgePop,-0.0343686560540923
Investment,-0.10848848968267913
GDP_lag1,-0.1318995143757792
